est,h,bias,rmse,mae,coverage,rej_rate,n,cell,N,T,rho,sig_lam,mode,het_rho,het_beta
DB,5,0.0005522210887759,0.0113865350682786,0.0092753228201406,0.95,0.05,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
DB,6,0.0007157859835687,0.0117164951383878,0.0093530397258506,0.9433333333333334,0.0533333333333333,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
DB,7,1.5758901806218992e-05,0.0122881190173688,0.0098147763619814,0.9433333333333334,0.0566666666666666,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
DB,8,0.0001497753959867,0.0125213321012076,0.0098464787329494,0.93,0.07,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
DB,9,0.0008080797196728,0.0130528901792709,0.0105910784771428,0.9266666666666666,0.0733333333333333,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
DB,10,0.0008534094215782,0.0120844996998028,0.009820204023523,0.95,0.05,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
FE,0,-0.0006310306954611,0.0097454567252923,0.0078156119701745,0.9466666666666668,1.0,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
FE,1,0.0061806180196114,0.0124545033469507,0.0099301283461178,0.93,1.0,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
FE,2,0.0096300196182566,0.014856087844513,0.0123871843109823,0.8766666666666667,0.2466666666666666,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
FE,3,0.0103057061835597,0.0157998541869853,0.0126338746920458,0.8566666666666667,0.0866666666666666,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
FE,4,0.0093660320264639,0.0152015336079092,0.0124446294555199,0.8633333333333333,0.12,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
FE,5,0.0093204612943662,0.0147265724587659,0.0121117790535748,0.9,0.0966666666666666,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
FE,6,0.0094743823325769,0.015046317648977,0.0122235753239177,0.8533333333333334,0.1466666666666666,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
FE,7,0.0087607134481254,0.0150980156370793,0.0123320135624894,0.8566666666666667,0.1433333333333333,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
FE,8,0.0088781226071162,0.0153515204569933,0.0124177586100588,0.8666666666666667,0.1333333333333333,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
FE,9,0.0095169156129504,0.0161459662132395,0.0131264696032629,0.8166666666666667,0.1833333333333333,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
FE,10,0.0095396956325409,0.0153752426771732,0.0127029781432768,0.8633333333333333,0.1366666666666666,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
HPJ,0,-0.0005675726094462,0.0245567426763539,0.0199927156066876,0.53,1.0,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
HPJ,1,0.0074125892622448,0.0319736581856128,0.0256589401046606,0.5,0.9966666666666668,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
HPJ,2,0.0110703829811603,0.0320261191111291,0.0259538113773961,0.5,0.49,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
HPJ,3,0.0112038292961967,0.0338812892047305,0.0270153682634185,0.4866666666666667,0.4833333333333333,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
HPJ,4,0.0081656763000915,0.031518567519952,0.0246293947140384,0.6,0.4033333333333333,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
HPJ,5,0.010544981329395,0.0335250948055176,0.0272478453607335,0.48,0.5166666666666667,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
HPJ,6,0.0114521807062218,0.0338732335565321,0.0270590757901284,0.5066666666666667,0.4933333333333333,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
HPJ,7,0.0113428440255591,0.0355479014224618,0.0281011677524262,0.5033333333333333,0.4966666666666666,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
HPJ,8,0.0115062309020379,0.0369428202201442,0.0293383760960381,0.5,0.5,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
HPJ,9,0.0086301220964306,0.0361334423819015,0.0293359594025846,0.4633333333333333,0.5366666666666666,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
HPJ,10,0.0112147253501375,0.035412055429744,0.0278765559410238,0.5366666666666666,0.4633333333333333,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
SPJ,0,-0.0005550015284471,0.0098623844489794,0.0078525204507695,0.96,1.0,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
SPJ,1,-0.0010160987516475,0.010832315589148,0.0086604283204128,0.9533333333333334,1.0,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
SPJ,2,0.0010947492056686,0.0115338276485728,0.0092666556219084,0.96,0.4633333333333333,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
SPJ,3,0.0016639018372811,0.0122613731620741,0.0096111286962544,0.9366666666666666,0.0833333333333333,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
SPJ,4,0.0008861815160375,0.0119872306192328,0.0096162115078874,0.95,0.05,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
SPJ,5,0.0010407166500302,0.0115561155807793,0.0093727998382119,0.96,0.04,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
SPJ,6,0.0014438316157929,0.012118690374657,0.0096807586849842,0.94,0.06,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
SPJ,7,0.0009966909276831,0.0126763927915917,0.010139909784931,0.95,0.05,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
SPJ,8,0.0013530402664494,0.0129687049516705,0.0101655713372511,0.93,0.07,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
SPJ,9,0.0022596205808552,0.0134757077042935,0.0108500296437711,0.9266666666666666,0.0733333333333333,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
SPJ,10,0.0025381431331193,0.01250098590884,0.0101782197092833,0.94,0.06,300,main_N100_T100_rho0.2_xsd0,100,100,0.2,0.0,,,
CDOLS,0,0.0047395663833432,0.0273393657647812,0.0223042681930594,0.95,1.0,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
CDOLS,1,-0.0121613667083844,0.0342585905250562,0.0273764729486858,0.5166666666666667,1.0,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
CDOLS,2,-0.0149254866644318,0.03505140804324,0.0283244735682774,0.5033333333333333,0.67,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
CDOLS,3,-0.0147270936946431,0.0344220259661439,0.026713827382065,0.5466666666666666,0.51,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
CDOLS,4,-0.0125956600307575,0.0325195363310632,0.0258989806291899,0.5433333333333333,0.4666666666666667,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
CDOLS,5,-0.01501458970204,0.0355794666129598,0.0271949987981675,0.53,0.47,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
CDOLS,6,-0.0119709107299968,0.0368110450697651,0.0297189399138064,0.48,0.52,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
CDOLS,7,-0.015092318552031,0.0382287501287364,0.0304600781133833,0.4966666666666666,0.5033333333333333,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
CDOLS,8,-0.0114798035565548,0.0348559859696687,0.0279417494533956,0.54,0.46,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
CDOLS,9,-0.0151991663366778,0.0331624866852506,0.0264020306271578,0.5466666666666666,0.4533333333333333,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
CDOLS,10,-0.0130473323368636,0.034121167466671,0.0277699114044359,0.5066666666666667,0.4933333333333333,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
DB,0,0.0042054169995333,0.0250901294992398,0.0206504749136717,0.38,1.0,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
DB,1,-0.0011586416150105,0.032409209793849,0.0257754613466721,0.9366666666666666,0.9666666666666668,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
DB,2,-0.0016054191930837,0.0323466529612356,0.0266103977662286,0.9233333333333332,0.1633333333333333,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
DB,3,-0.0010082174973321,0.0313997585033394,0.0248344835995075,0.94,0.0733333333333333,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
DB,4,0.0004843420714728,0.0305963668628082,0.024763248804921,0.9433333333333334,0.0533333333333333,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
DB,5,-0.0014772130142674,0.0330623038476532,0.026016498817977,0.93,0.07,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
DB,6,0.0015810871914264,0.0354533939620569,0.0282753494767884,0.9066666666666666,0.0933333333333333,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
DB,7,-0.0013021480751709,0.0351837353035234,0.0273920191353825,0.8933333333333333,0.1066666666666666,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
DB,8,0.0021074534197124,0.0315752279770306,0.0245767093074749,0.9566666666666668,0.0433333333333333,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
DB,9,-0.0009408764518693,0.031236304256196,0.0245396436351443,0.9266666666666666,0.0733333333333333,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
DB,10,0.0016617313803921,0.0338354686885741,0.0268431164645766,0.9333333333333332,0.0666666666666666,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
FE,0,0.0042054169995333,0.0250901294992398,0.0206504749136717,0.38,1.0,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
FE,1,0.005915396920633,0.0326203492090478,0.0263348743964008,0.9266666666666666,0.9433333333333334,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
FE,2,0.006836519136866,0.0327592774302952,0.0269181762910044,0.9266666666666666,0.0966666666666666,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
FE,3,0.0077134057428937,0.0322868240249023,0.0254871235092438,0.93,0.07,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
FE,4,0.0092616417879046,0.031988205298252,0.025599574022537,0.9333333333333332,0.07,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
FE,5,0.0073054217061024,0.033744767083702,0.0269644805452936,0.9066666666666666,0.09,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
FE,6,0.0103557101051952,0.0368349738320252,0.0294582221619061,0.89,0.11,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
FE,7,0.0074593234445006,0.0359515326975041,0.0278993023766715,0.8833333333333333,0.1166666666666666,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
FE,8,0.0108524417382662,0.0333204471297013,0.0264321292817767,0.9466666666666668,0.0533333333333333,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
FE,9,0.0077846093865577,0.032234912399775,0.0255102429269247,0.9166666666666666,0.0833333333333333,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
FE,10,0.0103646379378867,0.0353946864975703,0.0278914845711539,0.9033333333333332,0.0966666666666666,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
HPJ,0,0.0022610730311162,0.0686185116060084,0.0556199825629042,0.1533333333333333,1.0,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
HPJ,1,0.0047936865989872,0.0420001338801523,0.0332063862068954,0.8366666666666667,0.9066666666666666,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
HPJ,2,0.0062434973908075,0.0410129800768471,0.0323148730274368,0.8366666666666667,0.1566666666666666,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
HPJ,3,0.0072734151316603,0.0400168822094211,0.0307650626752677,0.87,0.1333333333333333,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
HPJ,4,0.0089120162290803,0.0403252635464217,0.0313151523097637,0.85,0.1433333333333333,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
HPJ,5,0.006804549923179,0.0432594806325489,0.0338933745412967,0.85,0.15,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
HPJ,6,0.0112097796859341,0.0440756962724624,0.034170139813465,0.8333333333333334,0.1666666666666666,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
HPJ,7,0.0106303627051359,0.0450276972244089,0.0348337313806981,0.8133333333333334,0.1866666666666666,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
HPJ,8,0.0091197486119191,0.0412577773562597,0.0329207923395137,0.88,0.12,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
HPJ,9,0.0063247890081038,0.0431761834073954,0.0340348537667533,0.82,0.18,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
HPJ,10,0.0097447547134711,0.0446093960975181,0.0339466108343285,0.83,0.17,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
SPJ,0,0.0041786311464652,0.0251939433151528,0.0207002029543666,0.3866666666666666,1.0,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
SPJ,1,-0.0017120108759248,0.0330971488758231,0.0262876872002748,0.9333333333333332,0.9633333333333334,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
SPJ,2,-0.0016450896319701,0.0335919033907857,0.0274622778747414,0.93,0.1633333333333333,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
SPJ,3,-0.0008359595322693,0.0332595171674007,0.0263553595652999,0.9266666666666666,0.0733333333333333,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
SPJ,4,0.001162087949673,0.0329447949319221,0.0262855746207268,0.9333333333333332,0.0633333333333333,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
SPJ,5,-0.0008484231157612,0.0346017808461167,0.0273954648656518,0.9133333333333332,0.0866666666666666,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
SPJ,6,0.0024872050024971,0.0368133166207154,0.0293423984158187,0.8966666666666666,0.1033333333333333,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
SPJ,7,0.0001171760556426,0.0368600399823739,0.0290215507749703,0.9033333333333332,0.0966666666666666,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
SPJ,8,0.0035366625925747,0.0335777915793346,0.0260810715596183,0.9466666666666668,0.0533333333333333,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
SPJ,9,0.0008167043949251,0.0332559600814431,0.0259214180102214,0.93,0.07,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
SPJ,10,0.0036725248982762,0.0358887635178471,0.0284256777700469,0.92,0.08,300,main_N100_T100_rho0.2_xsd1,100,100,0.2,1.0,,,
CDOLS,0,-0.0004382608241164,0.0138338468315743,0.0109202055805248,0.93,1.0,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
CDOLS,1,-0.0221395381197909,0.0268556099882745,0.023262015595236,0.6733333333333333,1.0,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
CDOLS,2,-0.0310210472571016,0.0347342262901299,0.03127819647505,0.4866666666666667,1.0,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
CDOLS,3,-0.0355386993750044,0.038742907831678,0.0355985363678299,0.38,1.0,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
CDOLS,4,-0.0389629158257244,0.0426158942958886,0.0389953632867237,0.3066666666666666,1.0,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
CDOLS,5,-0.0403450856109428,0.043511663415748,0.0404308801424575,0.2933333333333333,0.9433333333333334,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
CDOLS,6,-0.0406725081952088,0.0437450550812021,0.0407036419096689,0.2833333333333333,0.8733333333333333,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
CDOLS,7,-0.0416690754381759,0.0448457574331107,0.0417975172106766,0.2566666666666666,0.7966666666666666,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
CDOLS,8,-0.0418975767006521,0.0448862141813466,0.0419934679207672,0.2633333333333333,0.8033333333333333,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
CDOLS,9,-0.0411911400977019,0.04467516111782,0.0412627095379844,0.3,0.7133333333333334,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
CDOLS,10,-0.0410061237954198,0.0446449992356246,0.0411228057611814,0.33,0.6766666666666666,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
DB,0,-0.0005854707524036,0.0084726137720326,0.0068714541474655,0.9433333333333334,1.0,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
DB,1,-0.0001200437651856,0.0095014895807811,0.007521798996952,0.9533333333333334,1.0,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
DB,2,0.0017608106479806,0.0108131863148308,0.0087741088733935,0.9433333333333334,1.0,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
DB,3,0.0021413851489143,0.0119710616344661,0.0095592620952788,0.91,1.0,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
DB,4,0.0016982682232367,0.0120033644213648,0.0097416230131853,0.92,0.8933333333333333,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
DB,5,0.0017409138888826,0.0115319121554035,0.0093542643888213,0.93,0.35,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
DB,6,0.0017898985875361,0.0120156044201474,0.0096465641722427,0.92,0.12,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
DB,7,0.0013337389424988,0.0127754904801542,0.0103170479258852,0.9166666666666666,0.11,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
DB,8,0.0014779776348028,0.013049218689976,0.0102288250744595,0.89,0.0966666666666666,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
DB,9,0.0018835332367135,0.0131966442221938,0.0104534493935476,0.8933333333333333,0.1,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
DB,10,0.0016176398604184,0.0124652221135838,0.0102478246978931,0.9233333333333332,0.07,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
FE,0,-0.0005854707524036,0.0084726137720326,0.0068714541474655,0.9433333333333334,1.0,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
FE,1,0.0087108290287933,0.0128393696298283,0.0105353758176518,0.8866666666666667,1.0,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
FE,2,0.0149105751938431,0.0182848209250186,0.0157158259145795,0.7266666666666667,1.0,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
FE,3,0.0173997891276361,0.0209763136453115,0.017880351717389,0.6433333333333333,1.0,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
FE,4,0.0179809517801575,0.0215412794428946,0.0187259798114093,0.58,0.4533333333333333,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
FE,5,0.0185143947189119,0.0217470320315519,0.0192221693066055,0.56,0.0666666666666666,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
FE,6,0.0187902569472186,0.0222204545998459,0.0193914013279588,0.5866666666666667,0.1766666666666666,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
FE,7,0.0184289292891346,0.0223898768364417,0.0193491554518964,0.5833333333333334,0.2966666666666667,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
FE,8,0.0186004050342895,0.0226799739177895,0.0196261474728123,0.5966666666666667,0.3333333333333333,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
FE,9,0.0189970179502119,0.0230656971325684,0.0200985004282304,0.56,0.4066666666666667,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
FE,10,0.0187012181103214,0.0224265361870672,0.0193402236624167,0.57,0.41,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
HPJ,0,-0.0004414463130519,0.0217223083418938,0.017808476519815,0.5233333333333333,1.0,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
HPJ,1,0.0099677721145863,0.0290215029520915,0.0230611299589618,0.51,1.0,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
HPJ,2,0.0165922909808768,0.0338157613942643,0.0276793353040406,0.4033333333333333,1.0,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
HPJ,3,0.0185778782975235,0.0362525203184488,0.0292484106705932,0.4333333333333333,0.88,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
HPJ,4,0.0179584677947959,0.0351987599867342,0.0278121121150495,0.4633333333333333,0.5866666666666667,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
HPJ,5,0.020534354790944,0.0380411988071549,0.0310205242627066,0.3866666666666666,0.54,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
HPJ,6,0.0215551203422012,0.0389850248355135,0.0321939477842166,0.39,0.5833333333333334,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
HPJ,7,0.0213763359843892,0.0402282643143595,0.0325621767880389,0.39,0.5966666666666667,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
HPJ,8,0.0206809964553187,0.0409808546452356,0.0332994376711493,0.3733333333333333,0.6033333333333334,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
HPJ,9,0.0186366726708266,0.0402065763887252,0.0325310890646944,0.3933333333333333,0.5966666666666667,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
HPJ,10,0.0198511054454583,0.0397252506362269,0.0308649839330602,0.4433333333333333,0.5566666666666666,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
SPJ,0,-0.0005062523267938,0.0086206033991943,0.006997101255267,0.96,1.0,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
SPJ,1,-0.000535050941581,0.0095039205007496,0.0074604576896106,0.96,1.0,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
SPJ,2,0.0011275975558434,0.0109970835255177,0.0088651679729575,0.94,1.0,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
SPJ,3,0.0015494206532042,0.0121523294087877,0.0097497052797634,0.9266666666666666,1.0,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
SPJ,4,0.0013476550463243,0.0122261591878507,0.0098467338434563,0.9266666666666666,0.8733333333333333,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
SPJ,5,0.0017138112016772,0.0121501824965123,0.0098710121143035,0.9433333333333334,0.3166666666666666,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
SPJ,6,0.0021828564817939,0.0130640700181829,0.0106362862739657,0.9166666666666666,0.11,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
SPJ,7,0.0021835758093182,0.0138207772731909,0.0112175898147232,0.9066666666666666,0.1133333333333333,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
SPJ,8,0.0027866828983369,0.0141247340762783,0.0111551462555711,0.8666666666666667,0.11,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
SPJ,9,0.0036942771316698,0.0142720315361544,0.0114022914635818,0.89,0.1,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
SPJ,10,0.003951389934159,0.0136246019849831,0.0111190127699536,0.9133333333333332,0.08,300,main_N100_T100_rho0.5_xsd0,100,100,0.5,0.0,,,
CDOLS,0,0.0047595888747051,0.0274890072977058,0.0224089025890172,0.95,1.0,300,main_N100_T100_rho0.5_xsd1,100,100,0.5,1.0,,,
CDOLS,1,-0.0114684933238782,0.0340199233809373,0.0272294208916091,0.5166666666666667,1.0,300,main_N100_T100_rho0.5_xsd1,100,100,0.5,1.0,,,
CDOLS,2,-0.0175672562896142,0.0380296814084519,0.0306531448464804,0.47,1.0,300,main_N100_T100_rho0.5_xsd1,100,100,0.5,1.0,,,
CDOLS,3,-0.0201979512628663,0.0390540362259286,0.0304660188345929,0.5066666666666667,0.9733333333333334,300,main_N100_T100_rho0.5_xsd1,100,100,0.5,1.0,,,
CDOLS,4,-0.0195871083276172,0.0383509681932424,0.030623144135752,0.47,0.83,300,main_N100_T100_rho0.5_xsd1,100,100,0.5,1.0,,,
CDOLS,5,-0.0221993729393477,0.0417423454128612,0.0331077607956257,0.4566666666666666,0.7033333333333334,300,main_N100_T100_rho0.5_xsd1,100,100,0.5,1.0,,,
CDOLS,6,-0.0195746568532037,0.0423492350056983,0.0343519656862637,0.4333333333333333,0.6366666666666667,300,main_N100_T100_rho0.5_xsd1,100,100,0.5,1.0,,,
CDOLS,7,-0.0219267080493896,0.044546174696365,0.0360406884239407,0.4166666666666667,0.6366666666666667,300,main_N100_T100_rho0.5_xsd1,100,100,0.5,1.0,,,
CDOLS,8,-0.019022506238992,0.0424532656938555,0.0336926816040134,0.47,0.5433333333333333,300,main_N100_T100_rho0.5_xsd1,100,100,0.5,1.0,,,
CDOLS,9,-0.0222709435744229,0.039720600324019,0.0315930758770496,0.49,0.5233333333333333,300,main_N100_T100_rho0.5_xsd1,100,100,0.5,1.0,,,
CDOLS,10,-0.02086663570712,0.0405390155198068,0.0328636229007325,0.4566666666666666,0.5433333333333333,300,main_N100_T100_rho0.5_xsd1,100,100,0.5,1.0,,,
DB,0,0.0033456271036497,0.0197066453216213,0.0161673997446181,0.45,1.0,300,main_N100_T100_rho0.5_xsd1,100,100,0.5,1.0,,,
DB,1,-0.0002191900331087,0.0281524254059185,0.022475855523629,0.9266666666666666,1.0,300,main_N100_T100_rho0.5_xsd1,100,100,0.5,1.0,,,
DB,2,-0.000433877927227,0.035552239313322,0.0287707720715944,0.88,1.0,300,main_N100_T100_rho0.5_xsd1,100,100,0.5,1.0,,,
DB,3,-0.000179793606384,0.0376287182607322,0.0296861139025714,0.86,0.6866666666666666,300,main_N100_T100_rho0.5_xsd1,100,100,0.5,1.0,,,
DB,4,0.000719678290848,0.038552450785248,0.0310737414005683,0.87,0.2933333333333333,300,main_N100_T100_rho0.5_xsd1,100,100,0.5,1.0,,,
DB,5,5.831561836747032e-05,0.0409205835314312,0.0325591417209084,0.8433333333333334,0.17,300,main_N100_T100_rho0.5_xsd1,100,100,0.5,1.0,,,
DB,6,0.0021191787066414,0.0421321968176349,0.0334365263634755,0.8166666666666667,0.1666666666666666,300,main_N100_T100_rho0.5_xsd1,100,100,0.5,1.0,,,
